strike,bid,ask,lastPrice,impliedVolatility,midPrice
200.0,5632.3,5650.7,5812.96,1.0000000000000003e-05,5641.5
400.0,5527.1,5559.1,5641.73,5.636538598861694,5543.1
600.0,5432.3,5464.2,5220.8,5.968508398742676,5448.25
800.0,5039.1,5055.0,5082.61,1.0000000000000003e-05,5047.05
1000.0,4840.9,4858.0,4747.54,1.0000000000000003e-05,4849.45
1200.0,4732.0,4764.0,4839.3,3.178651955718994,4748.0
1400.0,4533.3,4565.2,4586.58,2.883303572998047,4549.25
1600.0,4449.5,4481.4,4252.91,3.319909842319488,4465.45
1800.0,4253.0,4285.0,4058.23,3.0526757081604003,4269.0
2000.0,4008.9,4032.9,4019.09,2.58382769815445,4020.9
2200.0,3741.2,3925.5,3729.1,2.4329567984771723,3833.35
2900.0,2677.4,2694.7,2355.0,1.0000000000000003e-05,2686.05
3000.0,3018.0,3040.8,3030.29,1.7536824144554137,3029.4
3150.0,2869.7,2884.0,2790.4,1.6426180588912964,2876.85
3200.0,0.0,0.0,2123.94,1.0000000000000003e-05,0.0
3300.0,2781.6,2813.7,2600.12,1.7457059223556517,2797.6499999999996
3350.0,2732.7,2764.8,2551.54,1.7139220236587522,2748.75
3400.0,2683.8,2715.9,2503.03,1.682553924884796,2699.8500000000004
3450.0,2405.0,2422.3,2666.6,0.6763948376464846,2413.65
3500.0,2356.7,2374.2,2552.39,0.6919586468505861,2365.45
3600.0,2257.8,2275.0,2292.5,0.6719393157958986,2266.4
3700.0,2418.3,2446.8,2173.98,1.5631316094017027,2432.55
3725.0,2300.2,2321.8,2242.33,1.3131214153671262,2311.0
3800.0,2054.8,2071.2,2241.81,0.5522200540161133,2063.0
3900.0,0.0,0.0,1476.06,1.0000000000000003e-05,0.0
4000.0,1859.0,1873.1,1961.65,0.5376327975463868,1866.05
4025.0,1838.5,1850.6,2013.98,0.5664868791198729,1844.55
4050.0,1980.4,1997.2,1920.95,1.1389126916885377,1988.8000000000002
4100.0,2000.2,2032.8,1827.66,1.2814862891197203,2016.5
4150.0,1883.1,1897.2,1995.72,1.08852842212677,1890.15
4200.0,1668.9,1681.2,1895.13,0.551686001739502,1675.0500000000002
4225.0,1810.9,1825.9,1744.0,1.056168507022858,1818.4
4300.0,1566.3,1578.6,1758.0,0.5014240531921388,1572.4499999999998
4325.0,1545.4,1553.8,1717.23,0.5077106114196777,1549.6
4400.0,0.0,0.0,1423.3,1.0000000000000003e-05,0.0
4425.0,1684.6,1717.2,1520.31,1.114411013660431,1700.9
4500.0,1366.1,1380.5,1407.11,0.4829839910125733,1373.3
4525.0,1441.9,1474.9,1325.55,0.7759040354156496,1458.4
4600.0,1274.1,1282.5,1349.37,0.4590813369750977,1278.3
4650.0,1221.4,1233.2,1132.89,0.44551640914916996,1227.3000000000002
4700.0,1437.1,1454.0,1305.0,0.997333553276062,1445.55
4725.0,1024.0,1048.0,877.0,1.0000000000000003e-05,1036.0
4750.0,1293.4,1305.7,1309.61,0.8018093854904174,1299.5500000000002
4775.0,1294.6,1318.6,1239.19,0.8467536992263793,1306.6
4800.0,1074.1,1086.0,1161.0,0.40681287773132324,1080.05
4825.0,1299.1,1331.9,1145.51,0.9206703489685057,1315.5
4840.0,1035.0,1046.9,1088.83,0.396765065612793,1040.95
4850.0,1012.7,1036.7,1023.32,0.3927215269470215,1024.7
4875.0,742.4,775.9,625.27,1.0000000000000003e-05,759.15
4900.0,1248.6,1253.9,1004.28,0.8975306267547606,1251.25
4925.0,713.4,725.4,660.65,1.0000000000000003e-05,719.4
4950.0,934.9,939.0,1103.26,0.3671251642608643,936.95
4975.0,1068.0,1090.4,1097.07,0.6992618117332459,1079.2
5000.0,873.8,894.8,917.06,0.36779654426574715,884.3
5025.0,957.4,962.4,805.58,0.5543257458496094,959.9
5050.0,830.8,835.2,1113.38,0.321822272567749,833.0
5075.0,804.1,823.1,994.01,0.35088234573364246,813.6
5100.0,777.5,795.8,860.56,0.3360280631256104,786.65
5120.0,1017.6,1046.5,807.82,0.779754933795929,1032.05
5125.0,849.1,873.1,932.4,0.5120669521331787,861.1
5130.0,1007.8,1036.5,786.84,0.7745078701782228,1022.15
5140.0,744.7,756.6,973.46,0.32426365440368643,750.6500000000001
5150.0,731.6,750.6,666.69,0.3308782733154296,741.1
5160.0,729.2,740.9,822.17,0.32806686954498293,735.05
5175.0,718.4,722.6,999.26,0.31460493751525875,720.5
5180.0,703.3,717.5,922.67,0.3126060561370849,710.4
5200.0,684.7,703.2,781.61,0.31929315357208243,693.95
5210.0,673.0,692.9,760.75,0.3150016620635986,682.95
5220.0,668.8,679.6,763.49,0.3036644951629638,674.2
5225.0,664.1,674.8,585.49,0.30237132572174075,669.45
5240.0,653.4,662.4,615.44,0.30308085231781007,657.9
5250.0,646.5,652.2,723.89,0.29903731365203856,649.35
5260.0,803.0,821.3,794.2,0.5866015766525268,812.15
5275.0,615.5,624.1,721.87,0.283023374671936,619.8
5280.0,614.7,622.4,706.41,0.2887110314178466,618.55
5300.0,599.8,603.4,513.44,0.28369475467681876,601.5999999999999
5325.0,825.2,842.2,589.3,0.678281186580658,833.7
5330.0,567.2,576.6,519.46,0.2795482202148437,571.9000000000001
5340.0,558.0,567.5,514.38,0.27771718383789057,562.75
5350.0,548.8,558.5,473.52,0.2760425484848022,553.65
5360.0,540.7,549.3,483.37,0.2739215980148315,545.0
5370.0,781.8,798.9,663.26,0.6559482647705079,790.3499999999999
5375.0,529.2,536.6,723.93,0.2728229761886596,532.9000000000001
5400.0,505.8,511.6,442.69,0.2633473629379272,508.70000000000005
5410.0,655.1,665.3,773.8,0.5078422171592712,660.2
5420.0,727.0,755.9,550.0,0.6299284749221802,741.45
5425.0,480.8,490.9,756.33,0.2618062406539917,485.85
5430.0,724.3,741.2,493.7,0.6261767576789857,732.75
5450.0,461.7,465.8,449.4,0.2519033855819702,463.75
5460.0,705.4,735.9,505.91,0.6337698366546631,720.65
5475.0,437.2,445.3,467.0,0.24999224136352538,441.25
5480.0,435.6,445.6,483.02,0.25704173141479497,440.6
5485.0,427.7,441.5,389.1,0.25652293777465823,434.6
5490.0,426.8,434.0,571.26,0.2502859701156616,430.4
5500.0,417.7,422.8,405.43,0.2442130327987671,420.25
5510.0,634.3,644.1,535.0,0.5634465958023072,639.2
5520.0,398.3,405.9,562.72,0.24119563743591307,402.1
5525.0,396.6,406.5,573.14,0.24818790760040282,401.55
5530.0,393.0,394.9,361.8,0.23544313148498533,393.95
5540.0,382.0,383.9,352.6,0.2296982548522949,382.95
5545.0,382.3,384.3,395.9,0.23628998580932614,383.3
5550.0,379.1,381.1,341.78,0.23703384433746338,380.1
5560.0,371.5,373.3,304.22,0.23622513660430905,372.4
5570.0,361.3,363.3,326.0,0.2319489037322998,362.3
5575.0,357.3,359.2,311.75,0.23118406457901003,358.25
5580.0,354.1,356.1,285.72,0.23192220111846923,355.1
5585.0,348.9,350.7,327.8,0.22914512928009034,349.79999999999995
5590.0,345.6,347.6,286.9,0.22982986059188842,346.6
5595.0,340.7,342.5,336.61,0.22748956722259517,341.6
5600.0,336.4,342.0,285.7,0.23197369901657103,339.2
5605.0,329.4,331.1,332.19,0.22101227603912355,330.25
5610.0,558.4,572.5,451.97,0.5413902367782595,565.45
5615.0,321.3,323.0,324.0,0.21941393386840818,322.15
5620.0,321.5,323.3,329.55,0.2249261162948608,322.4
5625.0,308.7,317.2,273.3,0.2210771252441406,312.95
5630.0,308.1,310.0,291.7,0.21563742134094238,309.05
5635.0,305.8,313.5,256.4,0.2255727010154724,309.65
5640.0,305.4,307.5,253.1,0.22185150104522705,306.45
5645.0,300.9,303.0,374.8,0.2202531588745117,301.95
5650.0,293.3,298.2,264.0,0.21821994556427,295.75
5655.0,289.4,291.1,367.3,0.21294427200317384,290.25
5660.0,286.0,294.4,260.0,0.22220435701370236,290.2
5670.0,278.2,285.9,246.0,0.2195226516532898,282.04999999999995
5675.0,269.2,278.0,247.8,0.21315026359558106,273.6
5680.0,274.4,276.3,231.3,0.21527693605422973,275.35
5685.0,267.9,270.0,235.27,0.21109416233062744,268.95
5690.0,266.4,268.6,274.7,0.2135603394508362,267.5
5700.0,258.6,260.6,231.62,0.21135546648025508,259.6
5705.0,255.5,257.4,253.54,0.211290617275238,256.45
5710.0,240.6,258.6,218.15,0.21703358657836913,249.60000000000002
5715.0,246.4,247.0,193.1,0.20577652751922604,246.7
5720.0,241.5,243.4,237.36,0.20512040615081784,242.45
5725.0,239.1,241.2,242.21,0.2062800625228881,240.14999999999998
5730.0,236.9,238.7,238.3,0.2070048477554321,237.8
5735.0,232.3,234.1,186.69,0.2049582831382751,233.2
5740.0,228.0,229.9,189.4,0.20341525352478027,228.95
5745.0,221.3,229.0,208.9,0.2061236614990234,225.15
5750.0,223.0,223.7,193.6,0.20310817346572874,223.35
5755.0,217.3,218.0,175.1,0.19956626247406006,217.65
5760.0,213.2,215.1,170.88,0.1996082237243652,214.14999999999998
5765.0,213.2,213.9,167.9,0.20178830141067505,213.55
5770.0,204.0,206.0,176.0,0.19539302539825443,205.0
5775.0,204.7,205.4,156.13,0.19827309303283688,205.05
5780.0,200.7,202.7,177.88,0.19844856735229488,201.7
5785.0,193.1,200.7,157.9,0.19947280332565306,196.89999999999998
5790.0,184.3,197.5,157.1,0.19895019502639769,190.9
5795.0,190.5,192.4,149.0,0.19601290750503542,191.45
5800.0,186.6,187.4,185.3,0.1931843377685547,187.0
5805.0,185.1,185.8,185.2,0.19458813232421873,185.45
5810.0,176.4,179.4,182.9,0.18996285814285283,177.9
5815.0,177.3,178.0,173.8,0.19155166366577148,177.65
5820.0,175.3,176.0,167.3,0.1923584640693665,175.65
5825.0,167.9,171.0,161.2,0.18940591791152955,169.45
5830.0,165.4,166.1,146.9,0.18655446022033692,165.75
5835.0,161.0,161.7,128.3,0.18429618202209472,161.35
5840.0,161.1,161.8,135.8,0.18757678886413573,161.45
5845.0,157.4,158.2,125.2,0.18624547283172604,157.8
5850.0,151.2,153.1,157.0,0.18303352985382076,152.14999999999998
5855.0,151.3,152.4,147.3,0.18521932952880854,151.85000000000002
5860.0,148.2,149.2,125.6,0.1842885527038574,148.7
5865.0,144.0,144.7,104.4,0.18172510177612305,144.35
5870.0,143.5,144.1,108.1,0.18393378940582278,143.8
5875.0,138.6,139.8,124.0,0.18155153478622432,139.2
5880.0,136.8,137.5,136.7,0.1815992180252075,137.15
5885.0,131.1,132.3,122.2,0.1780401410675049,131.7
5890.0,127.9,130.0,115.43,0.1780191604423523,128.95
5895.0,126.1,127.5,116.7,0.17771970970153808,126.8
5900.0,125.4,126.1,120.0,0.1787439456748962,125.75
5905.0,121.4,122.1,102.2,0.17651999940872196,121.75
5910.0,119.9,120.5,116.4,0.17723143333435057,120.2
5915.0,115.8,116.9,92.05,0.17542709957122804,116.35
5920.0,111.8,113.0,88.04,0.17321078262329104,112.4
5925.0,108.4,111.0,78.45,0.1733195004081726,109.7
5930.0,105.9,106.6,108.5,0.1703936568641663,106.25
5935.0,104.4,105.6,89.3,0.17168110431671146,105.0
5940.0,103.5,104.1,75.3,0.17231052307128908,103.8
5945.0,100.6,101.2,99.05,0.1711470520401001,100.9
5950.0,97.2,98.1,96.41,0.1696879449272156,97.65
5955.0,92.4,93.5,94.2,0.1662757323455811,92.95
5960.0,92.3,92.9,62.9,0.16790840644836427,92.6
5965.0,89.2,90.3,80.32,0.16695474166870122,89.75
5970.0,85.9,86.7,70.9,0.16466976085662843,86.30000000000001
5975.0,85.0,85.6,58.2,0.16556429841995243,85.3
5980.0,81.5,82.1,64.35,0.1633117422103882,81.8
5985.0,79.7,80.8,54.4,0.16387631175994877,80.25
5990.0,77.4,78.5,77.47,0.16309430664062502,77.95
5995.0,73.8,74.8,74.0,0.16041641593933106,74.3
6000.0,70.5,71.6,72.92,0.15832979740142822,71.05
6005.0,70.3,71.4,69.3,0.16021423900604248,70.85
6010.0,66.1,67.1,55.71,0.15653500028610232,66.6
6015.0,66.2,67.3,49.2,0.15890771825790406,66.75
6020.0,64.4,65.4,60.43,0.158392739276886,64.9
6025.0,61.5,62.6,58.51,0.15658649818420414,62.05
6030.0,58.1,59.1,40.0,0.15372931850433347,58.6
6035.0,55.9,56.8,47.3,0.15247811031341557,56.349999999999994
6040.0,55.7,56.9,36.07,0.15459715345382694,56.3
6045.0,53.9,54.4,54.4,0.15297020133972172,54.15
6050.0,50.7,51.5,52.46,0.15068903518676763,51.1
6055.0,49.8,50.4,43.62,0.1509770419502259,50.099999999999994
6060.0,47.5,48.4,48.91,0.14989177143096927,47.95
6065.0,45.4,46.3,41.5,0.1485890653419495,45.849999999999994
6070.0,44.8,45.9,44.02,0.14981929290771484,45.349999999999994
6075.0,43.6,44.5,44.0,0.14949504688262943,44.05
6080.0,42.5,43.2,35.21,0.1492814259719849,42.85
6085.0,39.8,40.6,41.9,0.14696402055740357,40.2
6090.0,38.8,39.2,28.89,0.14647574419021606,39.0
6095.0,37.8,38.5,33.99,0.14707846033096317,38.15
6100.0,35.6,36.5,35.62,0.14550872810363769,36.05
6105.0,34.2,35.0,31.3,0.14469239105224607,34.6
6110.0,32.5,32.9,33.86,0.1427831541633606,32.7
6115.0,31.7,32.2,32.72,0.14321993263244628,31.950000000000003
6120.0,30.7,31.0,26.1,0.14274310024261472,30.85
6125.0,28.7,29.1,27.5,0.14094258113861086,28.9
6130.0,27.9,28.4,29.52,0.14125538318634034,28.15
6135.0,27.3,27.8,22.3,0.14172458625793458,27.55
6140.0,25.2,25.9,19.95,0.13969137294769285,25.549999999999997
6145.0,24.3,24.9,22.6,0.13929464839935307,24.6
6150.0,22.9,23.3,23.56,0.1376429010009766,23.1
6155.0,22.1,22.8,21.15,0.13813117736816405,22.450000000000003
6160.0,21.5,21.8,22.6,0.13755897850036622,21.65
6165.0,19.4,19.9,12.76,0.13498789825439456,19.65
6170.0,19.0,19.4,20.45,0.1353388468933106,19.2
6175.0,18.1,18.7,18.5,0.1352167778015137,18.4
6180.0,16.6,17.2,16.1,0.13319500846862792,16.9
6185.0,15.8,16.5,16.74,0.13293561164855958,16.15
6190.0,15.2,15.7,15.74,0.13237867141723636,15.45
6195.0,15.4,15.8,16.5,0.1339884575653076,15.600000000000001
6200.0,13.7,14.2,14.44,0.13131056686401366,13.95
6205.0,13.7,14.1,13.7,0.13238630073547367,13.899999999999999
6210.0,13.0,13.8,10.74,0.13292035301208496,13.4
6215.0,12.4,12.8,12.58,0.1315318170928955,12.600000000000001
6220.0,11.8,12.2,12.6,0.13115416584014894,12.0
6225.0,10.4,10.9,11.44,0.12864412014007565,10.65
6230.0,10.8,11.1,11.57,0.13050185913085935,10.95
6235.0,9.7,10.2,7.2,0.12900269809722903,9.95
6240.0,9.4,10.1,10.3,0.12992584560394282,9.75
6245.0,8.8,9.2,9.21,0.12822832229614256,9.0
6250.0,8.7,9.1,8.9,0.1291056938934326,8.899999999999999
6255.0,7.5,8.0,6.03,0.12647357910156248,7.75
6260.0,7.3,7.8,7.25,0.12692370887756346,7.55
6265.0,6.8,7.2,7.12,0.1258250870513916,7.0
6270.0,6.5,6.9,6.61,0.125809828414917,6.7
6275.0,5.9,6.3,6.85,0.1245052149963379,6.1
6280.0,5.7,6.1,5.86,0.12477987045288086,5.9
6290.0,5.1,5.4,5.71,0.12388724021911621,5.25
6300.0,4.7,5.1,5.45,0.12464254272460937,4.9
6310.0,4.4,4.7,4.13,0.12481038772583009,4.550000000000001
6320.0,3.9,4.2,4.5,0.12426107681274415,4.05
6325.0,3.6,3.9,3.18,0.12360495544433595,3.75
6330.0,3.4,3.7,3.35,0.12345236907958985,3.55
6340.0,2.95,3.3,3.15,0.12297935134887697,3.125
6350.0,2.55,2.85,2.85,0.1218883588409424,2.7
6360.0,2.5,2.7,2.9,0.12273521316528321,2.6
6370.0,2.1,2.35,2.2,0.1218959881591797,2.225
6375.0,2.1,2.35,2.24,0.12285728225708009,2.225
6380.0,2.05,2.25,2.02,0.12296409271240236,2.15
6390.0,1.85,2.05,1.9,0.12305564453125001,1.95
6400.0,1.65,1.8,1.95,0.12247581634521486,1.725
6410.0,1.3,1.6,2.51,0.12217064361572266,1.4500000000000002
6420.0,1.25,1.5,1.57,0.12281150634765625,1.375
6425.0,1.2,1.45,1.68,0.12311667907714845,1.325
6430.0,1.05,1.35,1.65,0.12275047180175781,1.2000000000000002
6440.0,1.1,1.3,1.54,0.12384909362792969,1.2000000000000002
6450.0,0.85,1.15,1.09,0.1235134036254883,1.0
6460.0,0.8,1.05,1.85,0.12372702453613281,0.925
6470.0,0.7,1.0,1.22,0.12461202545166015,0.85
6475.0,0.75,0.95,1.22,0.12464254272460937,0.85
6480.0,0.75,0.95,1.25,0.1254665090942383,0.85
6490.0,0.6,0.9,0.81,0.12625995819091795,0.75
6500.0,0.6,0.85,0.7,0.12699237274169922,0.725
6510.0,0.55,0.75,0.8,0.1266566827392578,0.65
6520.0,0.5,0.7,0.7,0.12720599365234375,0.6
6525.0,0.5,0.7,0.85,0.12799944274902342,0.6
6530.0,0.45,0.7,1.72,0.1287928918457031,0.575
6540.0,0.45,0.65,0.83,0.1292201336669922,0.55
6550.0,0.4,0.6,0.75,0.1295863409423828,0.5
6560.0,0.4,0.55,2.5,0.12983047912597656,0.47500000000000003
6570.0,0.35,0.55,0.64,0.1313563427734375,0.45
6575.0,0.3,0.55,0.6,0.13214979187011722,0.42500000000000004
6580.0,0.3,0.5,0.52,0.13147841186523437,0.4
6600.0,0.2,0.5,0.5,0.13453013916015627,0.35
6625.0,0.15,0.45,0.5,0.13672738281250002,0.3
6650.0,0.25,0.4,0.34,0.13868048828125001,0.325
6700.0,0.2,0.35,0.3,0.1439294592285156,0.275
6750.0,0.05,0.35,0.25,0.15100946655273442,0.19999999999999998
6800.0,0.1,0.3,0.3,0.1555870574951172,0.2
6850.0,0.05,0.3,0.25,0.16236189208984375,0.175
6900.0,0.0,0.3,0.21,0.16919776123046876,0.15
6950.0,0.05,0.25,0.4,0.17285983398437502,0.15
7000.0,0.05,0.2,0.14,0.17566742309570313,0.125
7100.0,0.1,0.2,0.16,0.18824053955078124,0.15000000000000002
7200.0,0.0,0.2,0.2,0.20069158691406247,0.1
7300.0,0.05,0.15,0.1,0.20752745605468748,0.1
7400.0,0.0,0.2,0.15,0.22461712890624996,0.1
7500.0,0.0,0.15,0.1,0.2304764453125,0.075
7600.0,0.1,0.3,0.3,0.25659923095703124,0.2
7700.0,0.0,0.15,0.05,0.25269302001953126,0.075
7800.0,0.0,0.1,0.2,0.2553785400390626,0.05
7900.0,0.0,0.15,0.1,0.27417718017578124,0.075
8000.0,0.0,0.1,0.05,0.2758861474609374,0.05
8100.0,0.0,0.15,0.1,0.29492892578124996,0.075
8200.0,0.0,0.15,0.1,0.3051827294921875,0.075
8300.0,0.0,0.15,0.05,0.3149482568359374,0.075
8400.0,0.0,0.1,0.1,0.3149482568359374,0.05
8500.0,0.0,0.1,0.2,0.3242255078124999,0.05
8600.0,0.0,0.15,0.05,0.3442448388671875,0.075
8700.0,0.0,0.25,0.15,0.36817038085937503,0.125
8800.0,0.0,0.15,0.1,0.3627993408203125,0.075
8900.0,0.0,0.15,0.05,0.372076591796875,0.075
9000.0,0.0,0.15,0.07,0.38086556640624997,0.075
10000.0,0.0,0.15,0.15,0.46484910156250003,0.075
10800.0,0.0,0.1,0.13,0.5107470800781251,0.05
10900.0,0.0,0.1,0.1,0.51758294921875,0.05
11000.0,0.0,0.1,0.1,0.5009815527343751,0.05
